State/territory,SA3 code,SA3 name,Year,Sex,Rate
QLD,31301,Bribie - Beachmere,2012–2014,Males,189
QLD,31301,Bribie - Beachmere,2012–2014,Females,89
QLD,31301,Bribie - Beachmere,2011–2013,Persons,123
QLD,31301,Bribie - Beachmere,2011–2013,Males,165
QLD,31301,Bribie - Beachmere,2011–2013,Females,85
QLD,31301,Bribie - Beachmere,2010–2012,Persons,124
QLD,31301,Bribie - Beachmere,2010–2012,Males,167
QLD,31301,Bribie - Beachmere,2010–2012,Females,85
QLD,31301,Bribie - Beachmere,2009–2011,Persons,127
QLD,31301,Bribie - Beachmere,2009–2011,Males,181
QLD,31301,Bribie - Beachmere,2009–2011,Females,78
QLD,31302,Caboolture,2015–2017,Persons,140
QLD,31302,Caboolture,2015–2017,Males,187
QLD,31302,Caboolture,2015–2017,Females,94
QLD,31302,Caboolture,2014–2016,Persons,140
QLD,31302,Caboolture,2014–2016,Males,192
QLD,31302,Caboolture,2014–2016,Females,91
QLD,31302,Caboolture,2013–2015,Persons,131
QLD,31302,Caboolture,2013–2015,Males,177
QLD,31302,Caboolture,2013–2015,Females,87
QLD,31302,Caboolture,2012–2014,Persons,123
QLD,31302,Caboolture,2012–2014,Males,153
QLD,31302,Caboolture,2012–2014,Females,94
QLD,31302,Caboolture,2011–2013,Persons,133
QLD,31302,Caboolture,2011–2013,Males,173
QLD,31302,Caboolture,2011–2013,Females,95
QLD,31302,Caboolture,2010–2012,Persons,137
QLD,31302,Caboolture,2010–2012,Males,179
QLD,31302,Caboolture,2010–2012,Females,96
QLD,31302,Caboolture,2009–2011,Persons,146
QLD,31302,Caboolture,2009–2011,Males,201
QLD,31302,Caboolture,2009–2011,Females,94
QLD,31303,Caboolture Hinterland,2015–2017,Persons,139
QLD,31303,Caboolture Hinterland,2015–2017,Males,173
QLD,31303,Caboolture Hinterland,2015–2017,Females,98
QLD,31303,Caboolture Hinterland,2014–2016,Persons,114
QLD,31303,Caboolture Hinterland,2014–2016,Males,164
QLD,31303,Caboolture Hinterland,2014–2016,Females,NP
QLD,31303,Caboolture Hinterland,2013–2015,Persons,102
QLD,31303,Caboolture Hinterland,2013–2015,Males,131
QLD,31303,Caboolture Hinterland,2013–2015,Females,NP
QLD,31303,Caboolture Hinterland,2012–2014,Persons,98
QLD,31303,Caboolture Hinterland,2012–2014,Males,116
QLD,31303,Caboolture Hinterland,2012–2014,Females,NP
QLD,31303,Caboolture Hinterland,2011–2013,Persons,127
QLD,31303,Caboolture Hinterland,2011–2013,Males,134
QLD,31303,Caboolture Hinterland,2011–2013,Females,127
QLD,31303,Caboolture Hinterland,2010–2012,Persons,138
QLD,31303,Caboolture Hinterland,2010–2012,Males,144
QLD,31303,Caboolture Hinterland,2010–2012,Females,135
QLD,31303,Caboolture Hinterland,2009–2011,Persons,145
QLD,31303,Caboolture Hinterland,2009–2011,Males,167
QLD,31303,Caboolture Hinterland,2009–2011,Females,122
QLD,31304,Narangba - Burpengary,2015–2017,Persons,101
QLD,31304,Narangba - Burpengary,2015–2017,Males,123
QLD,31304,Narangba - Burpengary,2015–2017,Females,81
QLD,31304,Narangba - Burpengary,2014–2016,Persons,99
QLD,31304,Narangba - Burpengary,2014–2016,Males,115
QLD,31304,Narangba - Burpengary,2014–2016,Females,83
QLD,31304,Narangba - Burpengary,2013–2015,Persons,108
QLD,31304,Narangba - Burpengary,2013–2015,Males,136
QLD,31304,Narangba - Burpengary,2013–2015,Females,83
QLD,31304,Narangba - Burpengary,2012–2014,Persons,110
QLD,31304,Narangba - Burpengary,2012–2014,Males,142
QLD,31304,Narangba - Burpengary,2012–2014,Females,79
QLD,31304,Narangba - Burpengary,2011–2013,Persons,121
QLD,31304,Narangba - Burpengary,2011–2013,Males,164
QLD,31304,Narangba - Burpengary,2011–2013,Females,79
QLD,31304,Narangba - Burpengary,2010–2012,Persons,116
QLD,31304,Narangba - Burpengary,2010–2012,Males,149
QLD,31304,Narangba - Burpengary,2010–2012,Females,84
QLD,31304,Narangba - Burpengary,2009–2011,Persons,124
QLD,31304,Narangba - Burpengary,2009–2011,Males,169
QLD,31304,Narangba - Burpengary,2009–2011,Females,80
QLD,31305,Redcliffe,2015–2017,Persons,136
QLD,31305,Redcliffe,2015–2017,Males,184
QLD,31305,Redcliffe,2015–2017,Females,92
QLD,31305,Redcliffe,2014–2016,Persons,138
QLD,31305,Redcliffe,2014–2016,Males,191
QLD,31305,Redcliffe,2014–2016,Females,89
QLD,31305,Redcliffe,2013–2015,Persons,140
QLD,31305,Redcliffe,2013–2015,Males,189
QLD,31305,Redcliffe,2013–2015,Females,94
QLD,31305,Redcliffe,2012–2014,Persons,143
QLD,31305,Redcliffe,2012–2014,Males,187
QLD,31305,Redcliffe,2012–2014,Females,102
QLD,31305,Redcliffe,2011–2013,Persons,146
QLD,31305,Redcliffe,2011–2013,Males,176
QLD,31305,Redcliffe,2011–2013,Females,118
QLD,31305,Redcliffe,2010–2012,Persons,148
QLD,31305,Redcliffe,2010–2012,Males,186
QLD,31305,Redcliffe,2010–2012,Females,114
QLD,31305,Redcliffe,2009–2011,Persons,152
QLD,31305,Redcliffe,2009–2011,Males,192
QLD,31305,Redcliffe,2009–2011,Females,116
QLD,31401,The Hills District,2015–2017,Persons,60
QLD,31401,The Hills District,2015–2017,Males,76
QLD,31401,The Hills District,2015–2017,Females,45
QLD,31401,The Hills District,2014–2016,Persons,64
QLD,31401,The Hills District,2014–2016,Males,83
QLD,31401,The Hills District,2014–2016,Females,45
QLD,31401,The Hills District,2013–2015,Persons,62
QLD,31401,The Hills District,2013–2015,Males,84
QLD,31401,The Hills District,2013–2015,Females,39
QLD,31401,The Hills District,2012–2014,Persons,63
QLD,31401,The Hills District,2012–2014,Males,79
QLD,31401,The Hills District,2012–2014,Females,47
QLD,31401,The Hills District,2011–2013,Persons,67
QLD,31401,The Hills District,2011–2013,Males,82
QLD,31401,The Hills District,2011–2013,Females,51
QLD,31401,The Hills District,2010–2012,Persons,73
QLD,31401,The Hills District,2010–2012,Males,86
QLD,31401,The Hills District,2010–2012,Females,60
QLD,31401,The Hills District,2009–2011,Persons,78
QLD,31401,The Hills District,2009–2011,Males,88
QLD,31401,The Hills District,2009–2011,Females,68
QLD,31402,North Lakes,2015–2017,Persons,92
QLD,31402,North Lakes,2015–2017,Males,116
QLD,31402,North Lakes,2015–2017,Females,70
QLD,31402,North Lakes,2014–2016,Persons,88
QLD,31402,North Lakes,2014–2016,Males,106
QLD,31402,North Lakes,2014–2016,Females,71
QLD,31402,North Lakes,2013–2015,Persons,94
QLD,31402,North Lakes,2013–2015,Males,107
QLD,31402,North Lakes,2013–2015,Females,82
QLD,31402,North Lakes,2012–2014,Persons,88
QLD,31402,North Lakes,2012–2014,Males,103
QLD,31402,North Lakes,2012–2014,Females,74
QLD,31402,North Lakes,2011–2013,Persons,96
QLD,31402,North Lakes,2011–2013,Males,126
QLD,31402,North Lakes,2011–2013,Females,66
QLD,31402,North Lakes,2010–2012,Persons,89
QLD,31402,North Lakes,2010–2012,Males,121
QLD,31402,North Lakes,2010–2012,Females,58
QLD,31402,North Lakes,2009–2011,Persons,93
QLD,31402,North Lakes,2009–2011,Males,121
QLD,31402,North Lakes,2009–2011,Females,66
QLD,31403,Strathpine,2015–2017,Persons,111
QLD,31403,Strathpine,2015–2017,Males,162
QLD,31403,Strathpine,2015–2017,Females,62
QLD,31403,Strathpine,2014–2016,Persons,115
QLD,31403,Strathpine,2014–2016,Males,156
QLD,31403,Strathpine,2014–2016,Females,76
QLD,31403,Strathpine,2013–2015,Persons,133
QLD,31403,Strathpine,2013–2015,Males,160
QLD,31403,Strathpine,2013–2015,Females,107
QLD,31403,Strathpine,2012–2014,Persons,123
QLD,31403,Strathpine,2012–2014,Males,142
QLD,31403,Strathpine,2012–2014,Females,104
QLD,31403,Strathpine,2011–2013,Persons,119
QLD,31403,Strathpine,2011–2013,Males,139
QLD,31403,Strathpine,2011–2013,Females,98
QLD,31403,Strathpine,2010–2012,Persons,112
QLD,31403,Strathpine,2010–2012,Males,140
QLD,31403,Strathpine,2010–2012,Females,84
QLD,31403,Strathpine,2009–2011,Persons,106
QLD,31403,Strathpine,2009–2011,Males,131
QLD,31403,Strathpine,2009–2011,Females,82
QLD,31501,Far North,2015–2017,Persons,187
QLD,31501,Far North,2015–2017,Males,206
QLD,31501,Far North,2015–2017,Females,163
QLD,31501,Far North,2014–2016,Persons,208
QLD,31501,Far North,2014–2016,Males,226
QLD,31501,Far North,2014–2016,Females,187
QLD,31501,Far North,2013–2015,Persons,212
QLD,31501,Far North,2013–2015,Males,243
QLD,31501,Far North,2013–2015,Females,174
QLD,31501,Far North,2012–2014,Persons,223
QLD,31501,Far North,2012–2014,Males,270
QLD,31501,Far North,2012–2014,Females,165
QLD,31501,Far North,2011–2013,Persons,222
QLD,31501,Far North,2011–2013,Males,272
QLD,31501,Far North,2011–2013,Females,159
QLD,31501,Far North,2010–2012,Persons,244
QLD,31501,Far North,2010–2012,Males,287
QLD,31501,Far North,2010–2012,Females,189
QLD,31501,Far North,2009–2011,Persons,244
QLD,31501,Far North,2009–2011,Males,262
QLD,31501,Far North,2009–2011,Females,222
QLD,31502,Outback - North,2015–2017,Persons,222
QLD,31502,Outback - North,2015–2017,Males,260
QLD,31502,Outback - North,2015–2017,Females,176
QLD,31502,Outback - North,2014–2016,Persons,226
QLD,31502,Outback - North,2014–2016,Males,242
QLD,31502,Outback - North,2014–2016,Females,208
QLD,31502,Outback - North,2013–2015,Persons,237
QLD,31502,Outback - North,2013–2015,Males,237
QLD,31502,Outback - North,2013–2015,Females,240
QLD,31502,Outback - North,2012–2014,Persons,251
QLD,31502,Outback - North,2012–2014,Males,284
QLD,31502,Outback - North,2012–2014,Females,212
QLD,31502,Outback - North,2011–2013,Persons,256
QLD,31502,Outback - North,2011–2013,Males,307
QLD,31502,Outback - North,2011–2013,Females,193
QLD,31502,Outback - North,2010–2012,Persons,247
QLD,31502,Outback - North,2010–2012,Males,302
QLD,31502,Outback - North,2010–2012,Females,177
QLD,31502,Outback - North,2009–2011,Persons,259
QLD,31502,Outback - North,2009–2011,Males,300
QLD,31502,Outback - North,2009–2011,Females,208
QLD,31503,Outback - South,2015–2017,Persons,192
QLD,31503,Outback - South,2015–2017,Males,259
QLD,31503,Outback - South,2015–2017,Females,125
QLD,31503,Outback - South,2014–2016,Persons,175
QLD,31503,Outback - South,2014–2016,Males,251
QLD,31503,Outback - South,2014–2016,Females,96
QLD,31503,Outback - South,2013–2015,Persons,177
QLD,31503,Outback - South,2013–2015,Males,247
QLD,31503,Outback - South,2013–2015,Females,99
QLD,31503,Outback - South,2012–2014,Persons,174
QLD,31503,Outback - South,2012–2014,Males,228
QLD,31503,Outback - South,2012–2014,Females,112
QLD,31503,Outback - South,2011–2013,Persons,182
QLD,31503,Outback - South,2011–2013,Males,225
QLD,31503,Outback - South,2011–2013,Females,135
QLD,31503,Outback - South,2010–2012,Persons,183
QLD,31503,Outback - South,2010–2012,Males,217
QLD,31503,Outback - South,2010–2012,Females,145
QLD,31503,Outback - South,2009–2011,Persons,213
QLD,31503,Outback - South,2009–2011,Males,254
QLD,31503,Outback - South,2009–2011,Females,167
QLD,31601,Buderim,2015–2017,Persons,78
QLD,31601,Buderim,2015–2017,Males,92
QLD,31601,Buderim,2015–2017,Females,66
QLD,31601,Buderim,2014–2016,Persons,73
QLD,31601,Buderim,2014–2016,Males,79
QLD,31601,Buderim,2014–2016,Females,68
QLD,31601,Buderim,2013–2015,Persons,82
QLD,31601,Buderim,2013–2015,Males,106
QLD,31601,Buderim,2013–2015,Females,61
QLD,31601,Buderim,2012–2014,Persons,73
QLD,31601,Buderim,2012–2014,Males,97
QLD,31601,Buderim,2012–2014,Females,52
QLD,31601,Buderim,2011–2013,Persons,78
QLD,31601,Buderim,2011–2013,Males,119
QLD,31601,Buderim,2011–2013,Females,40
QLD,31601,Buderim,2010–2012,Persons,71
QLD,31601,Buderim,2010–2012,Males,108
QLD,31601,Buderim,2010–2012,Females,38
QLD,31601,Buderim,2009–2011,Persons,74
QLD,31601,Buderim,2009–2011,Males,120
QLD,31601,Buderim,2009–2011,Females,32
QLD,31602,Caloundra,2015–2017,Persons,92
QLD,31602,Caloundra,2015–2017,Males,126
QLD,31602,Caloundra,2015–2017,Females,61
QLD,31602,Caloundra,2014–2016,Persons,101
QLD,31602,Caloundra,2014–2016,Males,140
QLD,31602,Caloundra,2014–2016,Females,67
QLD,31602,Caloundra,2013–2015,Persons,103
QLD,31602,Caloundra,2013–2015,Males,146
QLD,31602,Caloundra,2013–2015,Females,63
QLD,31602,Caloundra,2012–2014,Persons,107
QLD,31602,Caloundra,2012–2014,Males,145
QLD,31602,Caloundra,2012–2014,Females,73
QLD,31602,Caloundra,2011–2013,Persons,100
QLD,31602,Caloundra,2011–2013,Males,132
QLD,31602,Caloundra,2011–2013,Females,72
QLD,31602,Caloundra,2010–2012,Persons,106
QLD,31602,Caloundra,2010–2012,Males,133
QLD,31602,Caloundra,2010–2012,Females,80
QLD,31602,Caloundra,2009–2011,Persons,98
QLD,31602,Caloundra,2009–2011,Males,128
QLD,31602,Caloundra,2009–2011,Females,70
QLD,31603,Maroochy,2015–2017,Persons,97
QLD,31603,Maroochy,2015–2017,Males,111
QLD,31603,Maroochy,2015–2017,Females,82
QLD,31603,Maroochy,2014–2016,Persons,96
QLD,31603,Maroochy,2014–2016,Males,126
QLD,31603,Maroochy,2014–2016,Females,67
QLD,31603,Maroochy,2013–2015,Persons,112
QLD,31603,Maroochy,2013–2015,Males,145
QLD,31603,Maroochy,2013–2015,Females,80
QLD,31603,Maroochy,2012–2014,Persons,105
QLD,31603,Maroochy,2012–2014,Males,141
QLD,31603,Maroochy,2012–2014,Females,72
QLD,31603,Maroochy,2011–2013,Persons,115
QLD,31603,Maroochy,2011–2013,Males,155
QLD,31603,Maroochy,2011–2013,Females,77
QLD,31603,Maroochy,2010–2012,Persons,111
QLD,31603,Maroochy,2010–2012,Males,154
QLD,31603,Maroochy,2010–2012,Females,72
QLD,31603,Maroochy,2009–2011,Persons,115
QLD,31603,Maroochy,2009–2011,Males,157
QLD,31603,Maroochy,2009–2011,Females,76
QLD,31605,Noosa,2015–2017,Persons,74
QLD,31605,Noosa,2015–2017,Males,94
QLD,31605,Noosa,2015–2017,Females,57
QLD,31605,Noosa,2014–2016,Persons,79
QLD,31605,Noosa,2014–2016,Males,97
QLD,31605,Noosa,2014–2016,Females,63
QLD,31605,Noosa,2013–2015,Persons,84
QLD,31605,Noosa,2013–2015,Males,91
QLD,31605,Noosa,2013–2015,Females,78
QLD,31605,Noosa,2012–2014,Persons,91
QLD,31605,Noosa,2012–2014,Males,105
QLD,31605,Noosa,2012–2014,Females,79
QLD,31605,Noosa,2011–2013,Persons,90
QLD,31605,Noosa,2011–2013,Males,107
QLD,31605,Noosa,2011–2013,Females,74
QLD,31605,Noosa,2010–2012,Persons,100
QLD,31605,Noosa,2010–2012,Males,133
QLD,31605,Noosa,2010–2012,Females,68
QLD,31605,Noosa,2009–2011,Persons,110
QLD,31605,Noosa,2009–2011,Males,143
QLD,31605,Noosa,2009–2011,Females,78
QLD,31606,Sunshine Coast Hinterland,2015–2017,Persons,94
QLD,31606,Sunshine Coast Hinterland,2015–2017,Males,127
QLD,31606,Sunshine Coast Hinterland,2015–2017,Females,63
QLD,31606,Sunshine Coast Hinterland,2014–2016,Persons,95
QLD,31606,Sunshine Coast Hinterland,2014–2016,Males,116
QLD,31606,Sunshine Coast Hinterland,2014–2016,Females,74
QLD,31606,Sunshine Coast Hinterland,2013–2015,Persons,95
QLD,31606,Sunshine Coast Hinterland,2013–2015,Males,120
QLD,31606,Sunshine Coast Hinterland,2013–2015,Females,70
QLD,31606,Sunshine Coast Hinterland,2012–2014,Persons,85
QLD,31606,Sunshine Coast Hinterland,2012–2014,Males,116
QLD,31606,Sunshine Coast Hinterland,2012–2014,Females,55
QLD,31606,Sunshine Coast Hinterland,2011–2013,Persons,84
QLD,31606,Sunshine Coast Hinterland,2011–2013,Males,119
QLD,31606,Sunshine Coast Hinterland,2011–2013,Females,50
QLD,31606,Sunshine Coast Hinterland,2010–2012,Persons,92
QLD,31606,Sunshine Coast Hinterland,2010–2012,Males,122
QLD,31606,Sunshine Coast Hinterland,2010–2012,Females,61
QLD,31606,Sunshine Coast Hinterland,2009–2011,Persons,108
QLD,31606,Sunshine Coast Hinterland,2009–2011,Males,142
QLD,31606,Sunshine Coast Hinterland,2009–2011,Females,73
QLD,31607,Nambour,2015–2017,Persons,119
QLD,31607,Nambour,2015–2017,Males,165
QLD,31607,Nambour,2015–2017,Females,76
QLD,31607,Nambour,2014–2016,Persons,116
QLD,31607,Nambour,2014–2016,Males,154
QLD,31607,Nambour,2014–2016,Females,81
QLD,31607,Nambour,2013–2015,Persons,110
QLD,31607,Nambour,2013–2015,Males,146
QLD,31607,Nambour,2013–2015,Females,76
QLD,31607,Nambour,2012–2014,Persons,107
QLD,31607,Nambour,2012–2014,Males,148
QLD,31607,Nambour,2012–2014,Females,68
QLD,31607,Nambour,2011–2013,Persons,107
QLD,31607,Nambour,2011–2013,Males,143
QLD,31607,Nambour,2011–2013,Females,72
QLD,31607,Nambour,2010–2012,Persons,119
QLD,31607,Nambour,2010–2012,Males,153
QLD,31607,Nambour,2010–2012,Females,86
QLD,31607,Nambour,2009–2011,Persons,126
QLD,31607,Nambour,2009–2011,Males,156
QLD,31607,Nambour,2009–2011,Females,97
QLD,31608,Noosa Hinterland,2015–2017,Persons,85
QLD,31608,Noosa Hinterland,2015–2017,Males,119
QLD,31608,Noosa Hinterland,2015–2017,Females,55
QLD,31608,Noosa Hinterland,2014–2016,Persons,100
QLD,31608,Noosa Hinterland,2014–2016,Males,124
QLD,31608,Noosa Hinterland,2014–2016,Females,77
QLD,31608,Noosa Hinterland,2013–2015,Persons,119
QLD,31608,Noosa Hinterland,2013–2015,Males,142
QLD,31608,Noosa Hinterland,2013–2015,Females,95
QLD,31608,Noosa Hinterland,2012–2014,Persons,109
QLD,31608,Noosa Hinterland,2012–2014,Males,130
QLD,31608,Noosa Hinterland,2012–2014,Females,86
QLD,31608,Noosa Hinterland,2011–2013,Persons,94
QLD,31608,Noosa Hinterland,2011–2013,Males,117
QLD,31608,Noosa Hinterland,2011–2013,Females,70
QLD,31608,Noosa Hinterland,2010–2012,Persons,79
QLD,31608,Noosa Hinterland,2010–2012,Males,100
QLD,31608,Noosa Hinterland,2010–2012,Females,56
QLD,31608,Noosa Hinterland,2009–2011,Persons,85
QLD,31608,Noosa Hinterland,2009–2011,Males,127
QLD,31608,Noosa Hinterland,2009–2011,Females,NP
QLD,31701,Toowoomba,2015–2017,Persons,110
QLD,31701,Toowoomba,2015–2017,Males,147
QLD,31701,Toowoomba,2015–2017,Females,76
QLD,31701,Toowoomba,2014–2016,Persons,109
QLD,31701,Toowoomba,2014–2016,Males,148
QLD,31701,Toowoomba,2014–2016,Females,73
QLD,31701,Toowoomba,2013–2015,Persons,107
QLD,31701,Toowoomba,2013–2015,Males,147
QLD,31701,Toowoomba,2013–2015,Females,70
QLD,31701,Toowoomba,2012–2014,Persons,113
QLD,31701,Toowoomba,2012–2014,Males,156
QLD,31701,Toowoomba,2012–2014,Females,72
QLD,31701,Toowoomba,2011–2013,Persons,120
QLD,31701,Toowoomba,2011–2013,Males,159
QLD,31701,Toowoomba,2011–2013,Females,84
QLD,31701,Toowoomba,2010–2012,Persons,124
QLD,31701,Toowoomba,2010–2012,Males,160
QLD,31701,Toowoomba,2010–2012,Females,90
QLD,31701,Toowoomba,2009–2011,Persons,128
QLD,31701,Toowoomba,2009–2011,Males,165
QLD,31701,Toowoomba,2009–2011,Females,94
QLD,31801,Charters Towers - Ayr - Ingham,2015–2017,Persons,154
QLD,31801,Charters Towers - Ayr - Ingham,2015–2017,Males,214
QLD,31801,Charters Towers - Ayr - Ingham,2015–2017,Females,91
QLD,31801,Charters Towers - Ayr - Ingham,2014–2016,Persons,161
QLD,31801,Charters Towers - Ayr - Ingham,2014–2016,Males,212
QLD,31801,Charters Towers - Ayr - Ingham,2014–2016,Females,108
QLD,31801,Charters Towers - Ayr - Ingham,2013–2015,Persons,166
QLD,31801,Charters Towers - Ayr - Ingham,2013–2015,Males,210
QLD,31801,Charters Towers - Ayr - Ingham,2013–2015,Females,121
QLD,31801,Charters Towers - Ayr - Ingham,2012–2014,Persons,179
QLD,31801,Charters Towers - Ayr - Ingham,2012–2014,Males,221
QLD,31801,Charters Towers - Ayr - Ingham,2012–2014,Females,136
QLD,31801,Charters Towers - Ayr - Ingham,2011–2013,Persons,169
QLD,31801,Charters Towers - Ayr - Ingham,2011–2013,Males,210
QLD,31801,Charters Towers - Ayr - Ingham,2011–2013,Females,126
QLD,31801,Charters Towers - Ayr - Ingham,2010–2012,Persons,173
QLD,31801,Charters Towers - Ayr - Ingham,2010–2012,Males,211
QLD,31801,Charters Towers - Ayr - Ingham,2010–2012,Females,133
